accuracy,efficiency,k,distance,policy,weighting,fold
0.8880248833592534,0.42264533042907715,7,2-norm,sheppard,uniform,satimage-0
0.8883720930232558,0.6123640537261963,5,chebyshev,majority,uniform,satimage-5
0.8894080996884736,0.623396635055542,1,chebyshev,inverse,mutual_info,satimage-4
0.8894080996884736,0.6166796684265137,1,chebyshev,majority,mutual_info,satimage-4
0.8894080996884736,0.6028521060943604,1,chebyshev,sheppard,mutual_info,satimage-4
0.8894080996884736,0.569509744644165,7,chebyshev,inverse,relief,satimage-4
0.8894080996884736,0.7365334033966064,1,chebyshev,majority,mutual_info,satimage-9
0.8894080996884736,0.6701035499572754,1,chebyshev,inverse,mutual_info,satimage-9
0.8894080996884736,0.6168136596679688,1,chebyshev,sheppard,mutual_info,satimage-9
0.8894080996884736,0.568566083908081,7,chebyshev,sheppard,relief,satimage-4
0.8895800933125972,0.4169881343841553,3,2-norm,sheppard,relief,satimage-3
0.8895800933125972,0.41996002197265625,3,2-norm,inverse,relief,satimage-3
0.8895800933125972,0.6093540191650391,7,chebyshev,inverse,mutual_info,satimage-1
0.8895800933125972,0.5024764537811279,3,2-norm,sheppard,relief,satimage-1
0.8895800933125972,0.46649765968322754,3,2-norm,inverse,relief,satimage-1
0.8895800933125972,0.6105368137359619,7,chebyshev,sheppard,mutual_info,satimage-1
0.8895800933125972,0.6038713455200195,7,chebyshev,sheppard,uniform,satimage-6
0.8895800933125972,0.42800164222717285,7,2-norm,sheppard,relief,satimage-1
0.8895800933125972,0.41617369651794434,3,1-norm,majority,relief,satimage-8
0.8895800933125972,0.6606652736663818,1,chebyshev,sheppard,mutual_info,satimage-6
0.8895800933125972,0.645150899887085,1,chebyshev,inverse,mutual_info,satimage-6
0.8895800933125972,0.6315453052520752,1,chebyshev,majority,mutual_info,satimage-6
0.8895800933125972,0.6255440711975098,5,chebyshev,majority,mutual_info,satimage-1
0.8895800933125972,0.703253984451294,7,chebyshev,majority,mutual_info,satimage-3
0.889922480620155,0.4310882091522217,1,2-norm,sheppard,mutual_info,satimage-5
0.889922480620155,0.4198648929595947,7,2-norm,majority,mutual_info,satimage-2
0.889922480620155,0.4188215732574463,1,2-norm,majority,mutual_info,satimage-5
0.889922480620155,0.4398777484893799,7,2-norm,majority,uniform,satimage-2
0.889922480620155,0.42518186569213867,1,2-norm,inverse,mutual_info,satimage-5
0.8900928792569659,0.6214990615844727,5,chebyshev,majority,mutual_info,satimage-7
0.8900928792569659,0.46356916427612305,5,2-norm,majority,relief,satimage-7
0.8911353032659409,0.4613325595855713,1,2-norm,majority,uniform,satimage-8
0.8911353032659409,0.6140034198760986,3,chebyshev,sheppard,mutual_info,satimage-3
0.8911353032659409,0.44550371170043945,1,1-norm,majority,relief,satimage-1
0.8911353032659409,0.6003658771514893,1,chebyshev,sheppard,uniform,satimage-1
0.8911353032659409,0.6012997627258301,1,chebyshev,inverse,uniform,satimage-1
0.8911353032659409,0.6090426445007324,1,chebyshev,majority,uniform,satimage-1
0.8911353032659409,0.43547916412353516,1,1-norm,sheppard,relief,satimage-1
0.8911353032659409,0.4219224452972412,3,2-norm,majority,relief,satimage-3
0.8911353032659409,0.6215505599975586,3,chebyshev,sheppard,uniform,satimage-3
0.8911353032659409,0.6248493194580078,3,chebyshev,inverse,uniform,satimage-3
0.8911353032659409,0.43120789527893066,1,1-norm,inverse,relief,satimage-1
0.8911353032659409,0.45313382148742676,1,2-norm,sheppard,uniform,satimage-8
0.8911353032659409,0.4342494010925293,1,2-norm,inverse,uniform,satimage-8
0.8911353032659409,0.6687915325164795,5,chebyshev,sheppard,uniform,satimage-6
0.8911353032659409,0.4816410541534424,3,2-norm,majority,relief,satimage-1
0.8911353032659409,0.41941308975219727,7,1-norm,majority,relief,satimage-0
0.8911353032659409,0.6171088218688965,3,chebyshev,inverse,mutual_info,satimage-3
0.8911353032659409,0.4325449466705322,5,2-norm,majority,mutual_info,satimage-0
0.8911353032659409,0.4231393337249756,7,2-norm,majority,relief,satimage-6
0.8914728682170543,0.42952394485473633,7,2-norm,sheppard,uniform,satimage-2
0.8914728682170543,0.45227861404418945,7,2-norm,inverse,uniform,satimage-2
0.891640866873065,0.6105539798736572,7,chebyshev,majority,uniform,satimage-7
0.8926905132192846,0.6007571220397949,3,chebyshev,majority,uniform,satimage-6
0.8926905132192846,0.43268442153930664,5,1-norm,sheppard,relief,satimage-0
0.8926905132192846,0.4446122646331787,3,2-norm,inverse,relief,satimage-6
0.8926905132192846,0.441453218460083,5,1-norm,inverse,relief,satimage-0
0.8926905132192846,0.6629981994628906,5,chebyshev,majority,uniform,satimage-6
0.8926905132192846,0.42701029777526855,5,2-norm,sheppard,relief,satimage-1
0.8926905132192846,0.6141622066497803,7,chebyshev,inverse,uniform,satimage-6
0.8926905132192846,0.9763598442077637,5,chebyshev,inverse,uniform,satimage-6
0.8926905132192846,0.4325706958770752,3,2-norm,sheppard,mutual_info,satimage-0
0.8926905132192846,0.42129063606262207,3,2-norm,sheppard,relief,satimage-6
0.8926905132192846,0.4377412796020508,3,2-norm,inverse,mutual_info,satimage-0
0.8930232558139535,0.42192792892456055,5,1-norm,inverse,relief,satimage-5
0.8930232558139535,0.4281485080718994,5,1-norm,majority,relief,satimage-5
0.8931888544891641,0.6438615322113037,1,chebyshev,majority,uniform,satimage-7
0.8931888544891641,0.609968900680542,1,chebyshev,sheppard,uniform,satimage-7
0.8931888544891641,0.45986032485961914,5,2-norm,inverse,relief,satimage-7
0.8931888544891641,0.62652587890625,1,chebyshev,inverse,uniform,satimage-7
0.8931888544891641,0.6470286846160889,7,chebyshev,inverse,uniform,satimage-7
0.8931888544891641,0.6505129337310791,7,chebyshev,sheppard,uniform,satimage-7
0.8942457231726283,0.4438924789428711,5,2-norm,majority,relief,satimage-1
0.8942457231726283,0.48854851722717285,5,2-norm,sheppard,relief,satimage-6
0.8942457231726283,0.5101995468139648,5,2-norm,inverse,relief,satimage-6
0.8942457231726283,0.678842306137085,5,2-norm,majority,relief,satimage-6
0.8942457231726283,0.42011284828186035,1,1-norm,majority,mutual_info,satimage-3
0.8942457231726283,0.4204421043395996,1,1-norm,inverse,mutual_info,satimage-3
0.8942457231726283,0.4172022342681885,1,1-norm,sheppard,mutual_info,satimage-3
0.8942457231726283,0.431318998336792,7,1-norm,majority,mutual_info,satimage-0
0.8942457231726283,0.437211275100708,3,1-norm,majority,mutual_info,satimage-0
0.8942457231726283,0.4383668899536133,7,1-norm,sheppard,relief,satimage-0
0.8942457231726283,0.45549726486206055,3,2-norm,majority,relief,satimage-6
0.8942457231726283,0.41249918937683105,5,1-norm,majority,relief,satimage-8
0.8942457231726283,0.4404635429382324,3,2-norm,majority,mutual_info,satimage-0
0.8942457231726283,0.439194917678833,5,2-norm,inverse,uniform,satimage-0
0.8942457231726283,0.41463375091552734,5,1-norm,inverse,relief,satimage-8
0.8942457231726283,0.4113457202911377,5,1-norm,sheppard,relief,satimage-8
0.8942457231726283,0.6144967079162598,7,chebyshev,majority,uniform,satimage-6
0.8942457231726283,0.42838263511657715,5,2-norm,sheppard,uniform,satimage-0
0.8945736434108527,0.41961216926574707,5,2-norm,inverse,mutual_info,satimage-2
0.8945736434108527,0.41512107849121094,7,1-norm,inverse,relief,satimage-5
0.8945736434108527,0.4174518585205078,5,2-norm,sheppard,mutual_info,satimage-2
0.8945736434108527,0.4142916202545166,5,1-norm,sheppard,relief,satimage-5
0.8945736434108527,0.41982412338256836,7,2-norm,inverse,mutual_info,satimage-2
0.8945736434108527,0.4322800636291504,5,1-norm,sheppard,relief,satimage-2
0.8945736434108527,0.41727495193481445,7,2-norm,sheppard,mutual_info,satimage-2
0.8947368421052632,0.6924459934234619,3,chebyshev,sheppard,mutual_info,satimage-7
0.8947368421052632,0.4768555164337158,5,2-norm,sheppard,relief,satimage-7
0.8947368421052632,0.6197657585144043,3,chebyshev,inverse,mutual_info,satimage-7
0.8956386292834891,0.6313998699188232,3,chebyshev,inverse,mutual_info,satimage-9
0.8956386292834891,0.904766321182251,7,1-norm,inverse,relief,satimage-9
0.8956386292834891,0.4844796657562256,7,1-norm,sheppard,relief,satimage-9
0.8956386292834891,0.6217658519744873,3,chebyshev,majority,uniform,satimage-9
0.8956386292834891,0.6094338893890381,3,chebyshev,sheppard,mutual_info,satimage-9
0.895800933125972,0.42038464546203613,7,1-norm,majority,uniform,satimage-0
0.895800933125972,0.6391122341156006,5,chebyshev,inverse,uniform,satimage-1
0.895800933125972,0.42621707916259766,7,1-norm,inverse,uniform,satimage-0
0.895800933125972,0.42592692375183105,5,2-norm,sheppard,relief,satimage-3
0.895800933125972,0.4288790225982666,5,2-norm,majority,uniform,satimage-0
0.895800933125972,0.5989148616790771,3,chebyshev,inverse,uniform,satimage-6
0.895800933125972,0.607419490814209,5,chebyshev,sheppard,uniform,satimage-1
0.895800933125972,0.4235811233520508,1,1-norm,sheppard,uniform,satimage-3
0.895800933125972,0.594599723815918,3,chebyshev,sheppard,uniform,satimage-6
0.895800933125972,0.4240899085998535,1,1-norm,inverse,uniform,satimage-3
0.895800933125972,0.42412638664245605,1,1-norm,majority,uniform,satimage-3
0.896124031007752,0.41476011276245117,7,1-norm,majority,relief,satimage-5
0.896124031007752,0.4381253719329834,3,1-norm,sheppard,relief,satimage-2
0.896124031007752,0.44129228591918945,3,1-norm,inverse,relief,satimage-2
0.896124031007752,0.4254493713378906,5,1-norm,majority,relief,satimage-2
0.896124031007752,0.4842667579650879,5,1-norm,inverse,relief,satimage-2
0.896124031007752,0.4141719341278076,7,1-norm,sheppard,relief,satimage-5
0.896124031007752,0.41480159759521484,1,1-norm,sheppard,relief,satimage-2
0.896124031007752,0.4160764217376709,7,1-norm,majority,relief,satimage-2
0.896124031007752,0.425356388092041,3,2-norm,majority,mutual_info,satimage-5
0.896124031007752,0.41762423515319824,5,2-norm,majority,mutual_info,satimage-2
0.896124031007752,0.43880653381347656,1,1-norm,inverse,relief,satimage-2
0.896124031007752,0.8212358951568604,1,1-norm,majority,relief,satimage-2
0.8962848297213623,0.41925692558288574,1,1-norm,sheppard,relief,satimage-7
0.8962848297213623,0.42011070251464844,1,1-norm,inverse,relief,satimage-7
0.8962848297213623,0.44509196281433105,1,2-norm,sheppard,uniform,satimage-7
0.8962848297213623,0.42043042182922363,1,1-norm,majority,relief,satimage-7
0.8962848297213623,0.47794365882873535,1,2-norm,inverse,uniform,satimage-7
0.8962848297213623,0.4259805679321289,1,2-norm,majority,uniform,satimage-7
0.897196261682243,0.6368260383605957,3,chebyshev,inverse,uniform,satimage-9
0.897196261682243,0.6149885654449463,3,chebyshev,sheppard,uniform,satimage-9
0.897196261682243,0.6353611946105957,7,chebyshev,majority,uniform,satimage-9
0.8973561430793157,0.4472355842590332,7,1-norm,inverse,relief,satimage-0
0.8973561430793157,0.4317007064819336,1,2-norm,majority,uniform,satimage-0
0.8973561430793157,0.4591679573059082,5,1-norm,sheppard,uniform,satimage-0
0.8973561430793157,0.4771547317504883,5,1-norm,majority,uniform,satimage-0
0.8973561430793157,0.4244511127471924,1,2-norm,inverse,uniform,satimage-0
0.8973561430793157,0.4294140338897705,1,2-norm,sheppard,uniform,satimage-0
0.8973561430793157,0.4191272258758545,7,2-norm,majority,mutual_info,satimage-8
0.8973561430793157,0.5104191303253174,5,1-norm,majority,mutual_info,satimage-8
0.8973561430793157,0.42275118827819824,7,2-norm,sheppard,mutual_info,satimage-8
0.8973561430793157,0.45347094535827637,5,1-norm,sheppard,mutual_info,satimage-8
0.8973561430793157,0.5254983901977539,7,2-norm,sheppard,uniform,satimage-8
0.8973561430793157,0.4214818477630615,7,2-norm,sheppard,relief,satimage-6
0.8973561430793157,0.4236304759979248,7,2-norm,inverse,relief,satimage-6
0.8973561430793157,0.6194555759429932,7,chebyshev,sheppard,uniform,satimage-1
0.8973561430793157,0.6387310028076172,7,chebyshev,inverse,uniform,satimage-1
0.8973561430793157,0.4323112964630127,7,2-norm,inverse,relief,satimage-3
0.8973561430793157,0.44109630584716797,3,1-norm,sheppard,mutual_info,satimage-0
0.8973561430793157,0.42042040824890137,3,1-norm,inverse,mutual_info,satimage-0
0.8973561430793157,0.4242820739746094,1,2-norm,sheppard,mutual_info,satimage-0
0.8973561430793157,0.42597103118896484,1,2-norm,inverse,mutual_info,satimage-0
0.8973561430793157,0.48416662216186523,1,2-norm,majority,mutual_info,satimage-0
0.8973561430793157,0.423572301864624,7,2-norm,sheppard,relief,satimage-3
0.8973561430793157,0.5015232563018799,5,1-norm,inverse,mutual_info,satimage-8
0.8973561430793157,0.4136960506439209,7,1-norm,majority,relief,satimage-8
0.8973561430793157,0.41187286376953125,7,1-norm,sheppard,relief,satimage-8
0.8976744186046511,0.46967482566833496,1,2-norm,majority,uniform,satimage-5
0.8976744186046511,0.42481136322021484,5,2-norm,inverse,uniform,satimage-5
0.8976744186046511,0.42331647872924805,5,2-norm,sheppard,uniform,satimage-5
0.8976744186046511,0.42122983932495117,3,2-norm,inverse,mutual_info,satimage-5
0.8976744186046511,0.415438175201416,3,2-norm,sheppard,mutual_info,satimage-5
0.8976744186046511,0.4606893062591553,1,2-norm,inverse,uniform,satimage-5
0.8976744186046511,0.4169609546661377,7,1-norm,sheppard,relief,satimage-2
0.8976744186046511,0.41877031326293945,3,2-norm,inverse,mutual_info,satimage-2
0.8976744186046511,0.4160726070404053,3,2-norm,sheppard,mutual_info,satimage-2
0.8976744186046511,0.5063126087188721,1,2-norm,sheppard,uniform,satimage-5
0.8978328173374613,0.4244818687438965,3,1-norm,inverse,relief,satimage-7
0.8978328173374613,0.4206726551055908,3,1-norm,sheppard,relief,satimage-7
0.8987538940809969,0.597527265548706,1,chebyshev,majority,uniform,satimage-4
0.8987538940809969,0.5955283641815186,1,chebyshev,inverse,uniform,satimage-4
0.8987538940809969,0.4576456546783447,7,1-norm,majority,relief,satimage-9
0.8987538940809969,0.5926506519317627,1,chebyshev,sheppard,uniform,satimage-4
0.8989113530326595,0.48932337760925293,5,1-norm,inverse,uniform,satimage-0
0.8989113530326595,0.606652021408081,3,chebyshev,sheppard,uniform,satimage-1
0.8989113530326595,0.4370429515838623,5,1-norm,majority,uniform,satimage-8
0.8989113530326595,0.45260047912597656,7,1-norm,majority,uniform,satimage-8
0.8989113530326595,0.42093467712402344,7,1-norm,sheppard,uniform,satimage-0
0.8989113530326595,0.4277331829071045,1,2-norm,sheppard,uniform,satimage-3
0.8989113530326595,0.4380764961242676,7,1-norm,inverse,mutual_info,satimage-0
0.8989113530326595,0.42716431617736816,1,2-norm,majority,uniform,satimage-3
0.8989113530326595,0.44208240509033203,1,2-norm,inverse,uniform,satimage-3
0.8989113530326595,0.4300379753112793,5,2-norm,inverse,relief,satimage-3
0.8989113530326595,0.42957496643066406,7,2-norm,inverse,uniform,satimage-8
0.8989113530326595,0.41431570053100586,7,1-norm,inverse,relief,satimage-8
0.8989113530326595,0.44219017028808594,7,1-norm,sheppard,mutual_info,satimage-0
0.8989113530326595,0.4198639392852783,7,1-norm,majority,relief,satimage-1
0.8989113530326595,0.44347667694091797,3,2-norm,majority,uniform,satimage-0
0.8989113530326595,0.6223423480987549,7,chebyshev,majority,uniform,satimage-1
0.8989113530326595,0.6436443328857422,3,chebyshev,inverse,uniform,satimage-1
0.8989113530326595,0.6180398464202881,5,chebyshev,majority,uniform,satimage-1
0.8989113530326595,0.4785158634185791,7,2-norm,inverse,mutual_info,satimage-8
0.8992248062015504,0.4306375980377197,3,1-norm,sheppard,mutual_info,satimage-5
0.8992248062015504,0.41563892364501953,7,1-norm,inverse,relief,satimage-2
0.8992248062015504,0.4226686954498291,7,1-norm,majority,mutual_info,satimage-2
0.8992248062015504,0.42446470260620117,5,2-norm,majority,uniform,satimage-5
0.8992248062015504,0.4177842140197754,3,1-norm,inverse,mutual_info,satimage-5
0.8993808049535603,0.6145336627960205,5,chebyshev,sheppard,mutual_info,satimage-7
0.8993808049535603,0.6506814956665039,7,chebyshev,sheppard,mutual_info,satimage-7
0.8993808049535603,0.6190121173858643,5,chebyshev,inverse,mutual_info,satimage-7
0.8993808049535603,0.6372387409210205,7,chebyshev,inverse,mutual_info,satimage-7
0.9003115264797508,0.6964290142059326,7,chebyshev,sheppard,uniform,satimage-9
0.9003115264797508,0.7058565616607666,5,chebyshev,majority,uniform,satimage-9
0.9003115264797508,0.451251745223999,1,1-norm,majority,relief,satimage-9
0.9003115264797508,0.742495059967041,1,1-norm,inverse,relief,satimage-9
0.9003115264797508,0.4160630702972412,7,1-norm,majority,mutual_info,satimage-9
0.9003115264797508,0.42777013778686523,7,1-norm,majority,uniform,satimage-9
0.9003115264797508,0.6030535697937012,7,2-norm,sheppard,relief,satimage-9
0.9003115264797508,0.6645622253417969,1,1-norm,sheppard,relief,satimage-9
0.9003115264797508,0.6327619552612305,7,2-norm,inverse,relief,satimage-9
0.9003115264797508,0.624495267868042,5,chebyshev,majority,uniform,satimage-4
0.9004665629860031,0.43533825874328613,3,2-norm,sheppard,uniform,satimage-0
0.9004665629860031,0.43267393112182617,7,2-norm,majority,uniform,satimage-8
0.9004665629860031,0.45020174980163574,5,1-norm,inverse,uniform,satimage-8
0.9004665629860031,0.4415924549102783,7,1-norm,inverse,uniform,satimage-8
0.9004665629860031,0.4299499988555908,5,2-norm,majority,relief,satimage-3
0.9004665629860031,0.41463422775268555,7,1-norm,sheppard,relief,satimage-6
0.9004665629860031,0.41642022132873535,3,1-norm,majority,relief,satimage-3
0.9004665629860031,0.41715240478515625,3,1-norm,sheppard,relief,satimage-3
0.9004665629860031,0.4168076515197754,3,1-norm,inverse,relief,satimage-3
0.9004665629860031,0.41925477981567383,3,1-norm,majority,uniform,satimage-0
0.9004665629860031,0.45268726348876953,3,2-norm,inverse,uniform,satimage-0
0.9007751937984496,0.4507737159729004,3,1-norm,majority,relief,satimage-2
0.9007751937984496,0.43355393409729004,5,2-norm,majority,uniform,satimage-2
0.9007751937984496,0.4251668453216553,7,1-norm,majority,uniform,satimage-2
0.9007751937984496,0.4172952175140381,3,2-norm,majority,mutual_info,satimage-2
0.9009287925696594,0.4392688274383545,5,1-norm,inverse,relief,satimage-7
0.9009287925696594,0.4244978427886963,5,1-norm,majority,relief,satimage-7
0.9009287925696594,0.44564270973205566,5,1-norm,sheppard,relief,satimage-7
0.9009287925696594,0.42185378074645996,3,1-norm,majority,relief,satimage-7
0.9009287925696594,0.4251823425292969,1,2-norm,sheppard,mutual_info,satimage-7
0.9009287925696594,0.5885226726531982,7,2-norm,sheppard,relief,satimage-7
0.9009287925696594,0.4297053813934326,1,2-norm,inverse,mutual_info,satimage-7
0.9009287925696594,0.6392724514007568,7,chebyshev,majority,mutual_info,satimage-7
0.9009287925696594,0.45584845542907715,1,2-norm,majority,mutual_info,satimage-7
0.9009287925696594,0.5537986755371094,7,2-norm,inverse,relief,satimage-7
0.9009287925696594,0.5876941680908203,7,2-norm,majority,relief,satimage-7
0.9018691588785047,0.41615962982177734,7,1-norm,inverse,mutual_info,satimage-9
0.9018691588785047,0.4180431365966797,7,1-norm,sheppard,mutual_info,satimage-9
0.9018691588785047,0.6912076473236084,7,chebyshev,inverse,uniform,satimage-9
0.9018691588785047,0.5041546821594238,1,2-norm,majority,relief,satimage-4
0.9018691588785047,0.5315117835998535,1,2-norm,inverse,relief,satimage-4
0.9018691588785047,0.4289517402648926,7,1-norm,sheppard,uniform,satimage-9
0.9018691588785047,0.45572733879089355,3,2-norm,majority,mutual_info,satimage-9
0.9018691588785047,0.6353034973144531,5,chebyshev,sheppard,uniform,satimage-9
0.9018691588785047,0.449474573135376,5,2-norm,sheppard,relief,satimage-9
0.9018691588785047,0.6387543678283691,5,chebyshev,inverse,uniform,satimage-9
0.9018691588785047,0.43623805046081543,7,1-norm,inverse,uniform,satimage-9
0.9018691588785047,0.44112396240234375,5,2-norm,majority,uniform,satimage-9
0.9018691588785047,0.5326089859008789,5,2-norm,majority,relief,satimage-9
0.9018691588785047,0.43070244789123535,1,2-norm,sheppard,relief,satimage-4
0.9018691588785047,0.4748704433441162,5,2-norm,inverse,relief,satimage-9
0.9020217729393468,0.6921055316925049,3,chebyshev,majority,uniform,satimage-1
0.9020217729393468,0.4184277057647705,7,1-norm,sheppard,relief,satimage-1
0.9020217729393468,0.4217050075531006,3,1-norm,sheppard,uniform,satimage-0
0.9020217729393468,0.4200420379638672,3,1-norm,inverse,uniform,satimage-0
0.9020217729393468,0.43246960639953613,1,1-norm,majority,mutual_info,satimage-8
0.9020217729393468,0.41805052757263184,1,1-norm,inverse,mutual_info,satimage-8
0.9020217729393468,0.42554497718811035,5,1-norm,sheppard,uniform,satimage-8
0.9020217729393468,0.4303750991821289,7,1-norm,sheppard,uniform,satimage-8
0.9020217729393468,0.4192337989807129,7,1-norm,inverse,relief,satimage-6
0.9020217729393468,0.4142951965332031,1,1-norm,sheppard,mutual_info,satimage-8
0.9020217729393468,0.42027997970581055,1,2-norm,majority,mutual_info,satimage-8
0.9020217729393468,0.4329416751861572,3,2-norm,inverse,uniform,satimage-8
0.9020217729393468,0.420245885848999,1,2-norm,inverse,mutual_info,satimage-8
0.9020217729393468,0.41694021224975586,1,2-norm,sheppard,mutual_info,satimage-8
0.9020217729393468,0.4252779483795166,3,1-norm,inverse,uniform,satimage-8
0.9020217729393468,0.4302408695220947,3,2-norm,sheppard,uniform,satimage-8
0.9023255813953488,0.41601014137268066,1,2-norm,inverse,mutual_info,satimage-2
0.9023255813953488,0.42098164558410645,1,2-norm,majority,mutual_info,satimage-2
0.9023255813953488,0.4138047695159912,1,2-norm,sheppard,mutual_info,satimage-2
0.9023255813953488,0.43573594093322754,7,1-norm,inverse,mutual_info,satimage-2
0.9023255813953488,0.4267761707305908,7,1-norm,sheppard,mutual_info,satimage-2
0.9023255813953488,0.4241600036621094,1,1-norm,majority,uniform,satimage-5
0.9023255813953488,0.42314791679382324,1,1-norm,inverse,uniform,satimage-5
0.9023255813953488,0.42666125297546387,1,1-norm,sheppard,uniform,satimage-5
0.9023255813953488,0.44717907905578613,5,2-norm,inverse,uniform,satimage-2
0.9023255813953488,0.4180762767791748,1,1-norm,majority,mutual_info,satimage-5
0.9023255813953488,0.4115273952484131,3,1-norm,majority,mutual_info,satimage-5
0.9023255813953488,0.4256298542022705,7,1-norm,sheppard,uniform,satimage-2
0.9023255813953488,0.4275515079498291,7,1-norm,inverse,uniform,satimage-2
0.9023255813953488,0.42579174041748047,3,2-norm,inverse,uniform,satimage-5
0.9023255813953488,0.43727874755859375,3,2-norm,sheppard,uniform,satimage-5
0.9023255813953488,0.4579885005950928,5,2-norm,sheppard,uniform,satimage-2
0.9023255813953488,0.41284894943237305,1,1-norm,inverse,mutual_info,satimage-5
0.9023255813953488,0.41055870056152344,1,1-norm,sheppard,mutual_info,satimage-5
0.9034267912772586,0.4919402599334717,3,1-norm,inverse,relief,satimage-9
0.9034267912772586,0.4261295795440674,3,1-norm,sheppard,relief,satimage-9
0.9034267912772586,0.6405165195465088,3,chebyshev,inverse,mutual_info,satimage-4
0.9034267912772586,0.4514312744140625,5,1-norm,sheppard,relief,satimage-9
0.9034267912772586,0.4306650161743164,3,2-norm,majority,uniform,satimage-9
0.9034267912772586,0.5978372097015381,5,chebyshev,sheppard,uniform,satimage-4
0.9034267912772586,0.47832751274108887,3,1-norm,majority,relief,satimage-9
0.9034267912772586,0.6182761192321777,7,chebyshev,inverse,mutual_info,satimage-4
0.9034267912772586,0.47898292541503906,5,1-norm,inverse,relief,satimage-9
0.9034267912772586,0.6624305248260498,3,chebyshev,sheppard,mutual_info,satimage-4
0.9034267912772586,0.6094088554382324,7,chebyshev,majority,mutual_info,satimage-9
0.9034267912772586,0.6735942363739014,7,2-norm,majority,relief,satimage-9
0.9035769828926905,0.42072558403015137,5,1-norm,sheppard,relief,satimage-3
0.9035769828926905,0.4176499843597412,5,1-norm,majority,relief,satimage-3
0.9035769828926905,0.42058753967285156,7,1-norm,inverse,relief,satimage-1
0.9035769828926905,0.42296504974365234,7,1-norm,inverse,relief,satimage-3
0.9035769828926905,0.42958712577819824,7,1-norm,majority,relief,satimage-6
0.9035769828926905,0.5165321826934814,5,1-norm,inverse,relief,satimage-6
0.9035769828926905,0.41399550437927246,1,1-norm,inverse,relief,satimage-6
0.9035769828926905,0.4113640785217285,1,1-norm,sheppard,relief,satimage-6
0.9035769828926905,0.41929054260253906,7,1-norm,sheppard,relief,satimage-3
0.9035769828926905,0.41824936866760254,3,1-norm,majority,relief,satimage-6
0.9035769828926905,0.42696523666381836,7,2-norm,majority,relief,satimage-3
0.9035769828926905,0.4945995807647705,5,1-norm,majority,relief,satimage-6
0.9035769828926905,0.414400577545166,1,1-norm,majority,relief,satimage-6
0.9035769828926905,0.5373947620391846,5,1-norm,sheppard,relief,satimage-6
0.9035769828926905,0.5082077980041504,1,1-norm,majority,uniform,satimage-0
0.9035769828926905,0.416827917098999,3,1-norm,sheppard,mutual_info,satimage-8
0.9035769828926905,0.7721714973449707,1,1-norm,sheppard,uniform,satimage-0
0.9035769828926905,0.4293808937072754,3,1-norm,majority,uniform,satimage-8
0.9035769828926905,0.4148142337799072,3,1-norm,inverse,mutual_info,satimage-8
0.9035769828926905,0.4330410957336426,3,2-norm,majority,uniform,satimage-8
0.9035769828926905,0.4269566535949707,3,1-norm,sheppard,uniform,satimage-8
0.9035769828926905,0.43329358100891113,5,1-norm,sheppard,mutual_info,satimage-0
0.9035769828926905,0.4271681308746338,5,1-norm,inverse,mutual_info,satimage-0
0.9035769828926905,0.4565119743347168,1,1-norm,inverse,uniform,satimage-0
0.9038759689922481,0.42281031608581543,3,1-norm,majority,uniform,satimage-5
0.9038759689922481,0.4563584327697754,3,1-norm,sheppard,uniform,satimage-5
0.9038759689922481,0.503432035446167,3,1-norm,inverse,uniform,satimage-5
0.9040247678018576,0.44561195373535156,3,1-norm,majority,uniform,satimage-7
0.9040247678018576,0.6494786739349365,3,chebyshev,majority,uniform,satimage-7
0.9040247678018576,0.4839448928833008,5,2-norm,majority,mutual_info,satimage-7
0.9040247678018576,0.42638206481933594,3,1-norm,majority,mutual_info,satimage-7
0.9049844236760125,0.43253326416015625,5,2-norm,sheppard,uniform,satimage-9
0.9049844236760125,0.6041579246520996,7,chebyshev,sheppard,mutual_info,satimage-4
0.9049844236760125,0.6001617908477783,3,chebyshev,majority,uniform,satimage-4
0.9049844236760125,0.42889881134033203,3,1-norm,majority,uniform,satimage-9
0.9049844236760125,0.4885265827178955,3,2-norm,sheppard,relief,satimage-9
0.9049844236760125,0.500309944152832,3,2-norm,inverse,relief,satimage-9
0.9049844236760125,0.4404580593109131,3,2-norm,inverse,uniform,satimage-9
0.9049844236760125,0.4336268901824951,3,2-norm,majority,relief,satimage-9
0.9049844236760125,0.4183511734008789,3,2-norm,sheppard,uniform,satimage-9
0.9049844236760125,0.44510531425476074,3,2-norm,sheppard,mutual_info,satimage-9
0.9049844236760125,0.6181507110595703,5,chebyshev,inverse,uniform,satimage-4
0.9049844236760125,0.4391932487487793,7,2-norm,majority,uniform,satimage-9
0.9049844236760125,0.433687686920166,5,1-norm,majority,relief,satimage-9
0.9049844236760125,0.4779634475708008,3,2-norm,inverse,mutual_info,satimage-9
0.9049844236760125,0.6088550090789795,7,chebyshev,sheppard,mutual_info,satimage-9
0.9051321928460342,0.4474062919616699,1,1-norm,sheppard,uniform,satimage-8
0.9051321928460342,0.4152843952178955,5,1-norm,inverse,relief,satimage-3
0.9051321928460342,0.43853020668029785,5,2-norm,majority,uniform,satimage-8
0.9051321928460342,0.5863533020019531,5,1-norm,majority,relief,satimage-1
0.9051321928460342,0.43500328063964844,5,2-norm,inverse,uniform,satimage-8
0.9051321928460342,0.41312575340270996,1,2-norm,sheppard,mutual_info,satimage-1
